 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              Dst                                          |
 Geodetic Latitude                                                   |
2022-03-31 18:00:00.000 090      6
2022-03-31 19:00:00.000 090     14
2022-03-31 20:00:00.000 090     14
2022-03-31 21:00:00.000 090     14
2022-03-31 22:00:00.000 090     15
2022-03-31 23:00:00.000 090     14
2022-04-01 00:00:00.000 091     11
2022-04-01 01:00:00.000 091     11
2022-04-01 02:00:00.000 091      3
2022-04-01 03:00:00.000 091      5
2022-04-01 04:00:00.000 091     14
2022-04-01 05:00:00.000 091     11
2022-04-01 06:00:00.000 091      6
2022-04-01 07:00:00.000 091     -2
2022-04-01 08:00:00.000 091    -10
2022-04-01 09:00:00.000 091    -10
2022-04-01 10:00:00.000 091    -16
2022-04-01 11:00:00.000 091    -19
2022-04-01 12:00:00.000 091    -22
2022-04-01 13:00:00.000 091    -20
2022-04-01 14:00:00.000 091    -23
2022-04-01 15:00:00.000 091    -20
2022-04-01 16:00:00.000 091    -25
2022-04-01 17:00:00.000 091    -28
2022-04-01 18:00:00.000 091    -24
2022-04-01 19:00:00.000 091    -22
2022-04-01 20:00:00.000 091    -20
2022-04-01 21:00:00.000 091    -19
2022-04-01 22:00:00.000 091    -24
2022-04-01 23:00:00.000 091    -24
